SalePrice,id
141910.8885014109,1461
157305.7886346155,1462
177221.88975884367,1463
177221.88975884367,1464
194740.76180265442,1465
194740.76180265442,1466
186270.41015465886,1467
194740.76180265442,1468
163592.70085045998,1469
129163.44871772887,1470
189735.24958357945,1471
91712.8961353926,1472
106291.12748164534,1473
139879.44598189148,1474
114223.05859838579,1475
390098.6994116532,1476
235894.80614609172,1477
329965.969672603,1478
264136.6448421511,1479
491439.32913693116,1480
262971.3946652407,1481
229559.76289778794,1482
180008.8120988631,1483
194740.76180265442,1484
158958.9014670872,1485
231851.21972422308,1486
262971.3946652407,1487
209002.2705577833,1488
194740.76180265442,1489
180008.8120988631,1490
194740.76180265442,1491
104627.2495547858,1492
176573.98963607135,1493
262971.3946652407,1494
305646.9592741302,1495
229190.65351032224,1496
194740.76180265442,1497
158958.9014670872,1498
158958.9014670872,1499
158958.9014670872,1500
171997.22719674397,1501
158958.9014670872,1502
328517.57300135266,1503
225884.16558756327,1504
218849.5847472317,1505
175390.42875386617,1506
220577.0547508151,1507
175390.42875386617,1508
166999.51182282472,1509
163592.70085045998,1510
163592.70085045998,1511
218849.5847472317,1512
178934.64096504083,1513
155866.7760087729,1514
220577.0547508151,1515
176573.98963607135,1516
154371.151118957,1517
125154.13793623622,1518
180008.8120988631,1519
157305.7886346155,1520
157305.7886346155,1521
157813.3090632395,1522
116194.81387536852,1523
125801.37745322498,1524
136574.1350460647,1525
134633.6519621385,1526
100610.75551987266,1527
120142.11217145078,1528
163592.70085045998,1529
199077.5239898866,1530
145137.56830867846,1531
98778.05648753705,1532
164024.5786424018,1533
114223.05859838579,1534
177763.97760703313,1535
105222.3116211584,1536
116702.56910386859,1537
118229.79337044252,1538
250030.3038722103,1539
118048.23478036032,1540
166999.51182282472,1541
177763.97760703313,1542
176334.116743472,1543
56410.67967436316,1544
91712.8961353926,1545
106291.12748164534,1546
143367.70594229078,1547
177763.97760703313,1548
132042.78241768567,1549
176573.98963607135,1550
105222.3116211584,1551
177763.97760703313,1552
177763.97760703313,1553
134175.01082889774,1554
180008.8120988631,1555
116702.56910386859,1556
157813.3090632395,1557
82254.53874729665,1558
116702.56910386859,1559
155866.7760087729,1560
155866.7760087729,1561
120142.11217145078,1562
120285.10729553062,1563
164024.5786424018,1564
166999.51182282472,1565
181739.6468462717,1566
56410.67967436316,1567
236496.3288964127,1568
143385.06667532842,1569
125801.37745322498,1570
145137.56830867846,1571
125801.37745322498,1572
328517.57300135266,1573
176573.98963607135,1574
181739.6468462717,1575
305646.9592741302,1576
194740.76180265442,1577
176573.98963607135,1578
144579.63440349244,1579
177221.88975884367,1580
143367.70594229078,1581
141910.8885014109,1582
330653.3113224006,1583
274803.59307990887,1584
143319.87214149765,1585
56410.67967436316,1586
106291.12748164534,1587
157305.7886346155,1588
104627.2495547858,1589
145667.4896889017,1590
98778.05648753705,1591
143385.06667532842,1592
120142.11217145078,1593
143401.92480806197,1594
177763.97760703313,1595
229436.46427019796,1596
143401.92480806197,1597
185787.98749953313,1598
146698.78105249722,1599
144555.29399572007,1600
84219.58744576968,1601
106291.12748164534,1602
105559.65435234879,1603
290809.52381344367,1604
262971.3946652407,1605
176573.98963607135,1606
143401.92480806197,1607
235894.80614609172,1608
186270.41015465886,1609
171123.6095879901,1610
149069.41674943484,1611
207767.8323211117,1612
180008.8120988631,1613
120285.10729553062,1614
84219.58744576968,1615
84219.58744576968,1616
84219.58744576968,1617
120142.11217145078,1618
131001.6686194626,1619
143401.92480806197,1620
166999.51182282472,1621
131166.76791850937,1622
281436.0292217584,1623
220577.0547508151,1624
141910.8885014109,1625
180008.8120988631,1626
177221.88975884367,1627
269565.92932399036,1628
185787.98749953313,1629
240764.92508204025,1630
229559.76289778794,1631
281436.0292217584,1632
158958.9014670872,1633
216223.30841167437,1634
185787.98749953313,1635
171997.22719674397,1636
178934.64096504083,1637
198250.7220598127,1638
164663.99369499244,1639
303911.5663729738,1640
220577.0547508151,1641
231851.21972422308,1642
248510.84608507913,1643
207826.9391774881,1644
200119.10802220405,1645
176573.98963607135,1646
176573.98963607135,1647
148177.62485443533,1648
132499.40295400674,1649
136574.1350460647,1650
116194.81387536852,1651
91712.8961353926,1652
106291.12748164534,1653
139879.44598189148,1654
139879.44598189148,1655
139879.44598189148,1656
139879.44598189148,1657
139879.44598189148,1658
120142.11217145078,1659
149069.41674943484,1660
491439.32913693116,1661
390098.6994116532,1662
386342.032835881,1663
491439.32913693116,1664
329965.969672603,1665
269565.92932399036,1666
305646.9592741302,1667
329965.969672603,1668
329965.969672603,1669
329965.969672603,1670
240764.92508204025,1671
491439.32913693116,1672
306721.90922977764,1673
209002.2705577833,1674
188746.79080331605,1675
188746.79080331605,1676
212760.86079772355,1677
491439.32913693116,1678
397096.7142806741,1679
240764.92508204025,1680
229559.76289778794,1681
