SalePrice,id
113731.99871227436,1461
153785.2997547758,1462
179449.7928581332,1463
200488.04881631385,1464
194590.4737498466,1465
178019.79809046735,1466
185939.12322132706,1467
169494.79696356985,1468
195175.00973395933,1469
124107.87035518177,1470
170945.43847774077,1471
99188.94509344955,1472
97465.47052523473,1473
140773.51623241836,1474
123804.01787333984,1475
367179.5532142774,1476
254013.20965272342,1477
297797.5475770658,1478
309026.6992570378,1479
499021.2172755979,1480
317318.6410953153,1481
216647.9731226995,1482
178847.61517384223,1483
167423.3722477036,1484
188379.09163958,1485
202020.85259894156,1486
336311.94053001615,1487
245729.38080157508,1488
194269.59730717316,1489
226431.50566730148,1490
198723.32966178603,1491
87233.42360095898,1492
175076.47078334956,1493
304190.8350021291,1494
299184.44009378634,1495
239445.95319607368,1496
183826.05113938756,1497
182432.14398731512,1498
164920.0933552403,1499
152059.39611637886,1500
169400.26529743354,1501
150658.52921449114,1502
283125.89608005306,1503
238871.9895729317,1504
220835.65430236174,1505
187990.6041418373,1506
253764.15493137724,1507
207136.2829004991,1508
161950.37986578204,1509
142685.15527996674,1510
158966.6586099346,1511
165494.15483371992,1512
153394.66103643068,1513
144332.83669371784,1514
204256.51470947947,1515
158930.25513035723,1516
170017.03076343308,1517
133520.08620976814,1518
201793.52558447444,1519
133507.20928884923,1520
135165.7284964694,1521
170557.54756487126,1522
118757.2043426549,1523
131061.29974608662,1524
123237.26667038069,1525
112136.65154627227,1526
112533.88245392994,1527
134780.35381600898,1528
158998.1860382723,1529
190648.0477411356,1530
108489.6977611066,1531
94963.10254608991,1532
142973.76211443217,1533
122439.29104025889,1534
141863.71959030698,1535
104034.3072089842,1536
57688.79968009766,1537
142853.3554835868,1538
201659.5963167028,1539
92193.21159825368,1540
141268.38199091036,1541
132921.83714478105,1542
170620.4300942971,1543
82897.97301617045,1544
120189.74880447329,1545
141863.30482510137,1546
118534.11951565341,1547
138018.97124776914,1548
119374.79681764022,1549
136843.85965969652,1550
102081.24299081453,1551
132971.77787011492,1552
135964.33585488252,1553
131717.63510932084,1554
165188.13385457903,1555
92144.35079992667,1556
103734.17773300313,1557
111707.1510782557,1558
70082.69327751019,1559
139795.3663232818,1560
106733.65215107487,1561
136787.58062503207,1562
123390.12912604917,1563
156357.77188647492,1564
156247.0495007693,1565
238238.4933570424,1566
82665.23555438136,1567
240300.2532671002,1568
117246.65754483029,1569
138093.539159082,1570
118641.30558492817,1571
136412.703173322,1572
233978.68053080598,1573
123689.08676378355,1574
218934.98582331502,1575
258575.6066620981,1576
180459.16049943338,1577
155103.80015144488,1578
141402.55917852226,1579
202440.89950768996,1580
152697.28785242885,1581
136890.65662947742,1582
293911.936158565,1583
222036.93553873774,1584
139954.59561020578,1585
79627.61372380944,1586
112935.0509024454,1587
142869.29078796433,1588
98322.8288705499,1589
130102.91633290015,1590
96156.99722513727,1591
107464.16639176742,1592
129689.98752270444,1593
142142.76222146244,1594
112030.64013727538,1595
222696.48607636942,1596
206805.80275399677,1597
220805.57721122072,1598
175185.035716206,1599
161128.35174605504,1600
76091.5810841491,1601
112360.4000583707,1602
73414.59905333581,1603
244100.15649340363,1604
240469.7021711265,1605
159875.9651454684,1606
184187.1052802447,1607
210775.3743737263,1608
183923.23880171144,1609
154804.16502390182,1610
135610.70738052813,1611
172673.50824653677,1612
164453.42251278294,1613
115372.98982462894,1614
88443.533827263,1615
80379.14508409836,1616
93909.73491416169,1617
140232.7034311912,1618
143903.10885267143,1619
163825.1166196107,1620
139057.8724997642,1621
144136.62874961307,1622
256209.94530161907,1623
194089.5489825285,1624
123171.0773307489,1625
171112.2961699563,1626
193350.48006105862,1627
305771.1285503401,1628
191163.8307755109,1629
373707.13256906864,1630
219817.05571632038,1631
236705.07024867967,1632
176736.52519801634,1633
183042.41874231232,1634
177189.24405794108,1635
170118.22564160783,1636
203901.66963059953,1637
187388.5148917835,1638
195043.7114706659,1639
267532.5517679753,1640
193480.3229510736,1641
239891.44340876277,1642
225681.130590956,1643
242867.89111204044,1644
188356.67678706802,1645
164725.42899963324,1646
167624.3927777388,1647
