SalePrice,id
134470.90001298927,1461
166018.20814906058,1462
168021.37793534793,1463
165890.63491756277,1464
135926.07334661612,1465
119935.51843663129,1466
162554.20873909866,1467
120564.66264472317,1468
153344.3827344732,1469
132046.25813050466,1470
142235.0924849997,1471
115706.31096898667,1472
132008.78251959357,1473
163473.0972667125,1474
89311.97301705593,1475
143697.99940008504,1476
120745.3229531993,1477
173259.75024684795,1478
153700.2031966542,1479
228903.8902363139,1480
198380.116676626,1481
129964.46414396021,1482
109706.33251761626,1483
124532.31006434,1484
171369.34618831702,1485
124430.35901628635,1486
154165.67945623948,1487
127551.52303481432,1488
105033.56315559581,1489
169247.69617230626,1490
129529.68934139815,1491
91077.68010378545,1492
154780.25545694717,1493
190885.93204578108,1494
197047.08479079095,1495
144706.7652772047,1496
125036.47961640672,1497
134463.40632115127,1498
146784.57793485266,1499
148027.62312426136,1500
149217.47733438778,1501
130425.46237341578,1502
223543.0414529693,1503
159850.59405834027,1504
159118.90208515606,1505
163604.27289655554,1506
200481.66703718845,1507
154907.79864274448,1508
163720.58617035009,1509
158144.58280034066,1510
141313.98250333715,1511
168545.5882307281,1512
119712.41219483865,1513
169729.02214191473,1514
193686.90126500407,1515
144277.75926698773,1516
139866.9156837506,1517
125105.23079806713,1518
192867.52126350038,1519
134502.43359128718,1520
132121.0187414074,1521
167532.32438160936,1522
100343.98467893481,1523
114413.60210620312,1524
129269.18830785986,1525
125736.07878662554,1526
85226.46049986851,1527
127604.51184788634,1528
146760.35686495644,1529
158379.70253336127,1530
101849.55715422539,1531
101888.00403521395,1532
98695.46380232723,1533
77375.79226129017,1534
108440.04879568727,1535
96389.12625350045,1536
74364.32527476411,1537
84224.00832316473,1538
98828.11239009415,1539
109459.06071034489,1540
108227.03459567935,1541
149742.51963902716,1542
156986.35383760696,1543
111095.67604329642,1544
125298.0433319093,1545
133675.44284431663,1546
162140.6224141742,1547
139532.7510107565,1548
123146.62778952128,1549
156440.34992502467,1550
95592.41055593132,1551
95427.54524114482,1552
96935.40560874181,1553
71341.14237024856,1554
151507.66854118754,1555
103462.20416814506,1556
150178.72855470335,1557
126350.28628867093,1558
161987.68016877247,1559
154504.06817393942,1560
173601.44710622664,1561
123136.3639182021,1562
123304.73916140938,1563
145281.5426091953,1564
150274.30274448267,1565
149438.5802288311,1566
85732.39725746129,1567
175731.10303652866,1568
151414.3639095959,1569
111264.41636465765,1570
150216.44391383984,1571
126040.04035013978,1572
125817.16917433983,1573
91532.47434159406,1574
179891.28148351048,1575
159261.4421904241,1576
132228.05853437743,1577
102477.52582569541,1578
139144.6843807185,1579
160554.723646973,1580
134901.23031072,1581
124647.33882439931,1582
219065.80603413944,1583
146690.4208190531,1584
125310.92588679527,1585
70299.63808129914,1586
86363.59316443454,1587
118468.40120227843,1588
93978.60946007392,1589
121368.35755444827,1590
88806.86673092816,1591
142177.69764734939,1592
121653.8689573377,1593
191872.2775683431,1594
123597.7044004342,1595
161185.20285354278,1596
183133.38974600268,1597
170841.431009178,1598
118895.91377193316,1599
113158.03016587846,1600
98598.05515022048,1601
116232.94111533741,1602
94875.31940288196,1603
148567.0738397694,1604
182431.9823459603,1605
154487.05153152914,1606
129972.9272965855,1607
144537.62300688893,1608
113688.21796118931,1609
127836.78745739681,1610
127127.92407850055,1611
128893.45286427544,1612
124517.71135275118,1613
132693.83080955708,1614
146931.6897501153,1615
119059.09856388661,1616
140803.43879144985,1617
117132.03716603879,1618
120281.44547154692,1619
209139.21714898042,1620
142039.92005669177,1621
155106.0923378391,1622
182044.31137952034,1623
185441.5254981856,1624
117899.5277317614,1625
176914.95478373542,1626
169435.21352910387,1627
188750.3628786608,1628
209874.46299303183,1629
193533.90021902838,1630
154221.37255888645,1631
166312.79436750486,1632
171055.96697513247,1633
180923.31822210486,1634
162281.9798814827,1635
108617.29696223942,1636
172802.72299688362,1637
135342.72621185984,1638
179516.49803246945,1639
176435.85027804592,1640
174744.10107066378,1641
186019.40038161908,1642
132065.3915387832,1643
164754.85186219125,1644
186320.7309755515,1645
149955.98192988842,1646
137033.43105569636,1647
105178.3237404052,1648
131385.8767599009,1649
136135.4759691079,1650
120151.60667537148,1651
125960.77306976439,1652
124883.58209379012,1653
170304.22414465036,1654
136429.9367872837,1655
164380.2316619513,1656
156970.305132308,1657
175179.808793304,1658
114789.41015003898,1659
146521.84964829587,1660
251121.65937588972,1661
212758.52613928146,1662
194941.7318788646,1663
236888.0209121957,1664
137807.20431097766,1665
180499.7799782372,1666
227108.0688224836,1667
169565.1689731992,1668
163597.13402524867,1669
179938.61318129752,1670
175351.69135602246,1671
201742.93098027582,1672
153222.59337229803,1673
127635.55222969795,1674
146365.37963970873,1675
147462.00610960493,1676
149436.57013898506,1677
228318.09805169635,1678
205429.08208152672,1679
163431.98278164517,1680
125838.93272763134,1681
184965.3426701498,1682
124937.58628459477,1683
130849.24900700284,1684
122604.62722333992,1685
128588.10838130089,1686
125722.58480564182,1687
124493.27801332096,1688
125168.32238820914,1689
169453.69445852606,1690
161456.2683686434,1691
182197.4397567653,1692
175322.0334189312,1693
168558.16567834353,1694
140902.30480512284,1695
188958.77330412657,1696
133573.0628026835,1697
219483.91047820044,1698
174714.89880857346,1699
195911.38463499094,1700
181147.7256865491,1701
130664.72286618929,1702
151379.07043596078,1703
182279.69188366647,1704
153018.5842191433,1705
216690.32291161065,1706
114557.43593008263,1707
123527.09960100341,1708
120865.36047094493,1709
140987.17297170096,1710
181174.4393761066,1711
131885.37142329395,1712
179933.7633203778,1713
153204.69134352476,1714
157795.56998297042,1715
123493.82753864641,1716
145619.67656667286,1717
123883.09184083733,1718
127320.65723438434,1719
162120.71308773124,1720
128762.34908904046,1721
134670.61729746542,1722
167567.03173929823,1723
127581.86111435304,1724
183057.64885013175,1725
163772.46485186036,1726
118158.00612609206,1727
179443.4467510944,1728
150877.2789522738,1729
127055.66483916897,1730
122976.20834953751,1731
122472.55873689191,1732
121127.82194034671,1733
128730.08549027675,1734
133193.72236587846,1735
127790.61464687125,1736
272889.423470744,1737
161875.5994555893,1738
162429.17929197056,1739
131688.5999494846,1740
148938.00327468873,1741
151152.99376215195,1742
156295.1883195971,1743
246665.73429902233,1744
184580.03068262522,1745
174142.17999180782,1746
197614.37505986606,1747
161135.68480011,1748
166208.31801052348,1749
145004.72578989368,1750
192053.24727565594,1751
127718.94202841983,1752
115739.36147505013,1753
174903.5554416434,1754
142371.17670137406,1755
189870.86168744857,1756
123042.69597698111,1757
147850.13282485513,1758
164241.74556151687,1759
170846.218051105,1760
163885.2207649836,1761
175321.36781329423,1762
164501.9149659686,1763
125821.07694911216,1764
171843.9405050965,1765
165003.42775209082,1766
161944.66237074998,1767
139592.9601642327,1768
146319.35666265176,1769
129226.15297649601,1770
135172.50257922817,1771
133315.86833777468,1772
141953.65645365647,1773
130701.01715156427,1774
123061.5992549285,1775
133576.40460011314,1776
118645.87759668622,1777
131583.73657482883,1778
122038.61281026868,1779
148193.6302960562,1780
145336.28461596541,1781
75260.31217525284,1782
79195.70251390395,1783
77805.92506663033,1784
80319.80262321414,1785
129927.70019023269,1786
96354.26439011053,1787
70506.62913542111,1788
74643.76545899648,1789
73242.18786449828,1790
181583.4135035945,1791
160579.76759602295,1792
139892.25607972857,1793
149603.286882843,1794
125827.61918714162,1795
99198.77238886712,1796
145009.3987219619,1797
103608.99493301753,1798
120064.81728378519,1799
152320.07106421038,1800
110697.99660607033,1801
155411.04319803804,1802
124591.83832067002,1803
121007.4646706921,1804
141840.4926518992,1805
81990.7849220721,1806
141887.36632659854,1807
